iteration,rpu_lift_pct
1895,13.0971
1896,5.906
1897,13.3945
1898,16.4646
1899,13.4273
1900,8.9895
1901,16.7216
1902,15.617
1903,6.3753
1904,12.777
1905,16.6544
1906,18.6738
1907,18.9992
1908,11.1626
1909,6.2781
1910,14.8133
1911,19.3678
1912,8.5535
1913,13.1522
1914,20.0113
1915,24.1598
1916,15.1734
1917,15.6879
1918,17.1164
1919,12.9607
1920,12.9962
1921,14.4276
1922,4.3761
1923,12.0674
1924,12.7498
1925,7.3425
1926,10.6052
1927,12.5588
1928,21.2736
1929,19.6737
1930,11.3544
1931,20.1581
1932,14.7657
1933,20.9686
1934,19.3106
1935,13.6075
1936,12.9104
1937,13.9223
1938,16.9386
1939,17.5599
1940,17.4359
1941,20.4659
1942,14.654
1943,7.768
1944,18.6581
1945,13.4948
1946,17.832
1947,9.6935
1948,13.0348
1949,16.7285
1950,12.8659
1951,18.7934
1952,13.5109
1953,9.8031
1954,16.6291
1955,15.39
1956,14.4332
1957,11.336
1958,7.6742
1959,15.1127
1960,15.0021
1961,13.6854
1962,15.303
1963,10.9289
1964,13.4592
1965,26.271
1966,11.1973
1967,8.2104
1968,10.325
1969,7.5258
1970,21.5075
1971,14.4452
1972,9.4168
1973,15.6941
1974,14.3741
1975,12.1204
1976,20.6379
1977,15.034
1978,11.5608
1979,17.8266
1980,18.5174
1981,27.8263
1982,10.3737
1983,15.8159
1984,12.3257
1985,16.9753
1986,10.5632
1987,12.9886
1988,24.8586
1989,17.572
1990,8.8197
1991,14.6008
1992,15.5982
1993,11.0083
1994,22.3728
1995,13.0173
1996,20.6648
1997,17.4289
1998,20.4085
1999,14.2418
2000,22.2976
2001,18.6376
2002,11.1433
2003,10.4241
2004,15.0174
2005,13.0628
2006,26.5973
2007,15.9675
2008,16.3332
2009,16.8495
2010,12.1285
2011,2.739
2012,14.5881
2013,22.4769
2014,15.8086
2015,7.3439
2016,14.0294
2017,17.3924
2018,15.1514
2019,10.273
2020,11.8634
2021,23.6395
2022,19.2643
2023,8.4381
2024,11.7048
2025,21.9077
2026,8.5817
2027,9.03
2028,18.5768
2029,11.7669
2030,20.1402
2031,24.2944
2032,16.0565
2033,15.3787
2034,7.6679
2035,27.5938
2036,23.057
2037,13.9904
2038,12.3466
2039,13.9811
2040,21.6122
2041,14.1358
2042,9.5238
2043,14.7966
2044,5.0695
2045,15.1334
2046,21.3396
2047,10.0132
2048,12.1883
2049,18.2573
2050,12.5995
2051,7.5496
2052,9.9164
2053,11.7777
2054,8.6361
2055,14.0042
2056,20.0675
2057,12.2104
2058,9.7487
2059,20.4395
2060,17.8632
2061,12.932
2062,9.0526
2063,11.2697
2064,16.3543
2065,12.1934
2066,7.6519
2067,15.1668
2068,10.0016
2069,16.4842
2070,17.4851
2071,17.5858
2072,18.9628
2073,12.6374
2074,16.8349
2075,19.6314
2076,8.0351
2077,13.3072
2078,11.0929
2079,19.7342
2080,18.5728
2081,11.4234
2082,16.6749
2083,18.4091
2084,21.5225
2085,22.1162
2086,8.076
2087,12.9754
2088,15.0507
2089,4.8911
2090,11.6432
2091,14.2467
2092,12.9321
2093,19.6292
2094,16.2565
2095,16.1643
2096,17.6536
2097,17.7508
2098,12.9026
2099,15.7533
2100,18.3308
2101,14.5568
2102,6.2867
2103,17.3224
2104,16.4005
2105,12.5998
2106,6.2374
2107,18.0829
2108,11.9984
2109,23.9289
2110,20.2326
2111,16.9709
2112,18.5398
2113,14.214
2114,12.9154
2115,16.5148
2116,13.6166
2117,16.8106
2118,20.7032
2119,16.1604
2120,9.4041
2121,16.0275
2122,19.2817
2123,16.4846
2124,15.0671
2125,18.7394
2126,11.0896
2127,21.0345
2128,20.0424
2129,21.52
2130,16.0949
2131,14.807
2132,10.416
2133,16.2273
2134,12.9883
2135,20.401
2136,9.0815
2137,13.5505
2138,27.6143
2139,18.207
2140,14.4211
2141,16.8278
2142,13.6317
2143,15.7933
2144,9.3199
2145,6.8588
2146,21.7374
2147,19.1543
2148,10.8636
2149,11.3825
2150,14.4778
2151,19.5921
2152,14.5537
2153,17.0577
2154,17.2059
2155,13.1421
2156,21.7234
2157,9.6302
2158,24.0412
2159,23.8149
2160,24.0765
2161,13.2034
2162,13.0088
2163,16.5397
2164,20.2365
2165,18.5444
2166,19.075
2167,20.5432
2168,12.8704
2169,9.2778
2170,13.807
2171,15.7001
2172,18.879
2173,19.4922
2174,11.2548
2175,15.2541
2176,9.5766
2177,24.3295
2178,12.4948
2179,14.9342
2180,14.2798
2181,8.8364
2182,17.6812
2183,13.776
2184,17.2465
2185,12.7584
2186,19.3703
2187,10.1732
2188,10.555
2189,16.9454
2190,16.5985
2191,16.5449
2192,10.9767
2193,10.3477
2194,11.5362
2195,18.7706
2196,14.0631
2197,16.7927
2198,12.925
2199,12.6105
2200,18.4082
2201,17.6934
2202,9.1102
2203,18.4215
2204,14.2889
2205,14.9353
2206,11.332
2207,22.4013
2208,8.9931
2209,19.0191
2210,15.5631
2211,17.3468
2212,19.8925
2213,23.4355
2214,11.5471
2215,6.806
2216,13.2098
2217,16.043
2218,16.6771
2219,11.3916
2220,21.6372
2221,9.5532
2222,9.8765
2223,11.2277
2224,11.7666
2225,12.9444
2226,18.0931
2227,17.021
2228,11.7887
2229,19.5113
2230,9.3731
2231,16.8045
2232,18.6868
2233,14.2238
2234,13.6411
2235,13.3373
2236,12.0047
2237,20.7302
2238,11.8098
2239,15.9714
2240,15.3287
2241,18.0856
2242,13.1277
2243,14.3685
2244,16.6546
2245,23.7234
2246,12.9066
2247,18.6922
2248,9.9998
2249,21.7876
2250,13.7358
2251,12.185
2252,12.5435
2253,19.6592
2254,10.8735
2255,14.368
2256,18.26
2257,13.5551
2258,22.4759
2259,14.3919
2260,11.889
2261,9.5502
2262,13.68
2263,13.1867
2264,8.7696
2265,19.4482
2266,14.8838
2267,11.1548
2268,17.5848
2269,14.844
2270,18.4062
2271,20.5716
2272,11.9744
2273,12.8172
2274,17.8885
2275,13.3719
2276,9.4489
2277,14.5035
2278,8.7561
2279,15.2119
2280,20.933
2281,13.1539
2282,16.1035
2283,18.6518
2284,13.0093
2285,15.4184
2286,20.1986
2287,12.2401
2288,19.5904
2289,9.866
2290,17.7065
2291,12.1944
2292,15.3074
2293,8.1908
2294,16.6522
2295,15.544
2296,19.4018
2297,3.1628
2298,17.7249
2299,14.8844
2300,14.3935
2301,13.8184
2302,16.3993
2303,17.6166
2304,19.3857
2305,22.8049
2306,14.8406
2307,6.5897
2308,20.7581
2309,13.6159
2310,19.3652
2311,12.2635
2312,7.3084
2313,15.2875
2314,12.9641
2315,24.9891
2316,16.8954
2317,17.4186
2318,10.1235
2319,16.4385
2320,24.4509
2321,14.272
2322,18.8126
2323,14.0124
2324,20.3978
2325,8.7548
2326,6.5548
2327,17.4403
2328,15.1304
2329,14.447
2330,13.8904
2331,14.9397
2332,16.6976
2333,17.2007
2334,23.462
2335,16.7343
2336,23.4122
2337,4.6724
2338,14.9821
2339,13.337
2340,17.261
2341,12.5225
2342,10.7406
2343,17.6135
2344,19.4175
2345,15.3317
2346,12.964
2347,11.7267
2348,10.3091
2349,12.9545
2350,17.494
2351,5.8635
2352,17.6418
2353,12.4883
2354,18.2163
2355,23.1814
2356,10.7354
2357,13.8655
2358,22.5986
2359,13.5323
2360,26.917
2361,7.6051
2362,10.4692
2363,5.668
2364,18.5481
2365,4.7638
2366,14.8196
2367,18.1612
2368,17.4733
2369,17.1962
2370,13.4232
2371,21.8379
2372,19.9567
2373,20.1636
2374,11.333
2375,10.6629
2376,5.3922
2377,12.0333
2378,13.2989
2379,17.4622
2380,16.3823
2381,16.6638
2382,17.2133
2383,21.3797
2384,11.5706
2385,15.2125
2386,19.0064
2387,6.2199
2388,18.2505
2389,9.7755
2390,15.4626
2391,19.079
2392,21.9524
2393,13.0644
2394,14.9112
2395,15.2931
2396,7.7613
2397,16.9231
2398,10.7236
2399,11.0896
2400,15.5703
2401,20.5398
2402,16.0791
2403,14.785
2404,17.1926
2405,19.8232
2406,11.7155
2407,4.972
2408,29.0556
2409,16.0727
2410,22.4758
2411,12.9388
2412,11.9835
2413,13.993
2414,16.8093
2415,12.587
2416,7.5584
2417,18.3891
2418,13.5609
2419,18.5635
2420,9.7079
2421,20.858
2422,16.9003
2423,13.1144
2424,17.8989
2425,13.9305
2426,18.6274
2427,18.7528
2428,13.8588
2429,10.9517
2430,12.9065
2431,10.231
2432,13.9288
2433,13.0382
2434,12.155
2435,16.0435
2436,10.6254
2437,14.4714
2438,21.9011
2439,23.8938
2440,12.1277
2441,11.5806
2442,5.1626
2443,18.553
2444,22.0736
2445,15.0965
2446,13.4858
2447,17.4356
2448,18.3989
2449,15.8807
2450,13.7672
2451,14.8656
2452,17.3561
2453,16.6131
2454,13.6621
2455,16.2216
2456,22.8987
2457,18.181
2458,10.1468
2459,14.9181
2460,15.9463
2461,13.1813
2462,21.7762
2463,7.2282
2464,10.2057
2465,15.7815
2466,7.2325
2467,24.9432
2468,18.2045
2469,14.5292
2470,13.5481
2471,16.5238
2472,18.9084
2473,7.5345
2474,14.3886
2475,10.11
2476,13.0531
2477,18.3379
2478,8.53
2479,14.9406
2480,9.9581
2481,13.9312
2482,16.1217
2483,15.563
2484,11.0856
2485,17.7942
2486,12.496
2487,13.3334
2488,17.72
2489,14.0034
2490,9.5371
2491,14.3759
2492,14.6153
2493,14.7078
2494,17.8136
2495,12.2412
2496,15.4927
2497,13.5111
2498,11.4354
2499,20.7677
2500,15.3316
2501,15.9993
2502,13.2978
2503,15.3717
2504,18.9181
2505,17.6429
2506,23.5928
2507,14.0599
2508,18.1543
2509,13.3141
2510,13.7463
2511,16.5095
2512,12.1264
2513,14.6298
2514,13.3145
2515,14.2709
2516,17.398
2517,18.622
2518,18.2905
2519,13.7142
2520,10.6134
2521,18.0109
2522,15.7313
2523,14.8408
2524,6.6393
2525,7.9778
2526,6.3337
2527,16.9069
2528,17.6676
2529,16.1892
2530,15.4575
2531,17.6123
2532,14.3756
2533,8.4987
2534,11.2394
2535,19.2679
2536,17.5744
2537,10.1154
2538,18.0707
2539,17.942
2540,20.9461
2541,14.7414
2542,18.159
2543,18.125
2544,16.5108
2545,17.2442
2546,18.3897
2547,13.5863
2548,16.9868
2549,14.8956
2550,10.0746
2551,17.3325
2552,18.1508
2553,13.8156
2554,16.7697
2555,8.9276
2556,24.7367
2557,17.3132
2558,12.9763
2559,13.2436
2560,26.0536
2561,18.5378
2562,18.2773
2563,18.7884
2564,16.9622
2565,22.8179
2566,18.4084
2567,13.0703
2568,14.5419
2569,24.1788
2570,10.5443
2571,13.2849
2572,7.6525
2573,13.9568
2574,14.5377
2575,18.7332
2576,11.4234
2577,12.548
2578,14.2982
2579,9.3126
2580,12.9828
2581,18.1517
2582,18.9599
2583,17.6257
2584,21.4224
2585,18.2682
2586,11.8426
2587,21.6992
2588,11.9821
2589,17.2104
2590,18.8606
2591,10.0555
2592,14.9802
2593,10.6202
2594,19.2464
2595,8.4337
2596,11.699
2597,5.6361
2598,19.3072
2599,17.0594
2600,10.0118
2601,12.7118
2602,12.1907
2603,16.0661
2604,15.605
2605,14.4335
2606,15.6059
2607,19.1834
2608,17.3542
2609,15.731
2610,10.621
2611,12.1924
2612,11.3574
2613,17.8048
2614,12.4157
2615,13.1191
2616,18.3574
2617,11.8081
2618,12.2113
2619,20.6689
2620,22.0713
2621,11.4427
2622,15.58
2623,19.5744
2624,17.1002
2625,11.5321
2626,11.5218
2627,16.0896
2628,13.4533
2629,13.3734
2630,20.0245
2631,21.7346
2632,8.4596
2633,10.3919
2634,14.3175
2635,14.7356
2636,25.0376
2637,15.9132
2638,18.1721
2639,20.5376
2640,7.1742
2641,16.8106
2642,18.7258
2643,13.8306
2644,7.801
2645,13.8854
2646,4.311
2647,17.8222
2648,19.97
2649,18.2001
2650,6.4794
2651,15.6141
2652,0.8611
2653,5.2796
2654,10.0096
2655,14.1373
2656,12.2864
2657,10.8609
2658,22.6464
2659,9.5808
2660,15.2972
2661,11.8211
2662,12.5603
2663,16.1289
2664,11.0138
2665,14.5179
2666,9.9021
2667,11.1596
2668,6.2138
2669,16.3602
2670,15.1972
2671,14.2816
2672,15.9706
2673,15.454
2674,6.8446
2675,15.1153
2676,7.7487
2677,19.5906
2678,17.3302
2679,16.8513
2680,13.4904
2681,19.5803
2682,14.0954
2683,22.6077
2684,20.0748
2685,12.9806
2686,9.2033
2687,8.161
2688,13.0313
2689,11.7389
2690,13.6366
2691,14.7263
2692,12.6591
2693,13.005
2694,24.0702
2695,17.0397
2696,10.2395
2697,12.2641
2698,15.4056
2699,15.7242
2700,14.2421
2701,11.5626
2702,11.1919
2703,21.707
2704,12.2906
2705,15.6006
2706,20.9913
2707,11.7987
2708,8.6977
2709,17.3972
2710,18.4285
2711,25.8067
2712,8.2303
2713,19.8348
2714,23.7154
2715,20.3858
2716,19.6078
2717,21.1071
2718,20.7972
2719,24.8457
2720,17.2022
2721,9.2247
2722,11.7303
2723,18.5282
2724,14.7366
2725,10.3056
2726,20.4245
2727,18.1048
2728,12.2559
2729,15.1168
2730,14.824
2731,14.8019
2732,9.1801
2733,8.1173
2734,27.651
2735,29.503
2736,18.5007
2737,12.3884
2738,11.6384
2739,10.9788
2740,10.3742
2741,16.5009
2742,21.4963
2743,14.7028
2744,21.8893
2745,13.3378
2746,14.0955
2747,14.3839
2748,18.6455
2749,16.2445
2750,16.9097
2751,13.0976
2752,12.0361
2753,15.9269
2754,18.8942
2755,8.7546
2756,17.8841
2757,13.0425
2758,8.7279
2759,16.5903
2760,11.3919
2761,11.7777
2762,14.5126
2763,17.1693
2764,15.6468
2765,17.0146
2766,9.858
2767,13.1732
2768,18.3018
2769,12.1669
2770,14.2
2771,11.8062
2772,15.0841
2773,5.9031
2774,17.132
2775,19.3992
2776,6.9794
2777,8.9346
2778,23.5383
2779,20.5479
2780,17.2404
2781,13.0835
2782,15.0464
2783,14.7475
2784,12.6613
2785,17.5135
2786,15.1073
2787,24.1995
2788,12.7789
2789,10.1083
2790,15.849
2791,8.6684
2792,17.1922
2793,18.0036
2794,19.5282
2795,13.8672
2796,16.5586
2797,15.2414
2798,15.8524
2799,14.2968
2800,18.9889
2801,18.0242
2802,21.4187
2803,19.8611
2804,8.5704
2805,15.8907
2806,17.3717
2807,20.3295
2808,18.2248
2809,16.2248
2810,15.6853
2811,14.2879
2812,18.587
2813,9.4311
2814,22.2817
2815,13.2037
2816,17.715
2817,20.075
2818,14.4518
2819,-0.9743
2820,8.8558
2821,13.8616
2822,16.4854
2823,12.2753
2824,16.9062
2825,16.3146
2826,16.6711
2827,11.936
2828,21.9666
2829,10.6324
2830,19.2068
2831,10.3433
2832,9.8447
2833,17.4964
2834,18.5295
2835,14.5653
2836,19.9881
2837,13.3597
2838,14.4002
2839,7.3464
2840,18.5458
2841,14.5663
2842,16.3512
2843,19.9441
2844,14.4674
2845,20.4437
2846,26.109
2847,15.7842
2848,12.5559
2849,16.0286
2850,14.8992
2851,16.5245
2852,15.5073
2853,16.7608
2854,14.0955
2855,14.0776
2856,10.2433
2857,20.3776
2858,14.8349
2859,18.9531
2860,20.0132
2861,16.1093
2862,23.0346
2863,16.1126
2864,14.006
2865,16.4692
2866,16.2302
2867,12.5874
2868,14.1912
2869,12.8472
2870,8.6406
2871,16.6844
2872,16.383
2873,18.3612
2874,13.8027
2875,17.9543
2876,9.2634
2877,23.2566
2878,12.3027
2879,16.8883
2880,19.1516
2881,14.8722
2882,18.1422
2883,13.2612
2884,12.9737
2885,18.3367
2886,11.0597
2887,12.7413
2888,21.1137
2889,22.8867
2890,18.062
2891,17.6463
2892,14.0933
2893,7.2184
2894,12.467
2895,9.8964
2896,11.8571
2897,13.082
2898,24.0345
2899,9.7245
2900,21.9023
2901,15.848
2902,21.3536
2903,9.8908
2904,12.7275
2905,11.1573
2906,16.8618
2907,23.2386
2908,12.4677
2909,15.9925
2910,19.916
2911,10.5031
2912,10.0227
2913,17.5159
2914,13.7168
2915,14.1455
2916,12.7512
2917,11.2177
2918,16.4892
2919,14.9821
2920,18.2227
2921,15.9586
2922,13.6543
2923,17.8351
2924,22.1265
2925,8.622
2926,11.6157
2927,19.7836
2928,18.1515
2929,17.0997
2930,12.3652
2931,19.2814
2932,21.7631
2933,16.0129
2934,13.7135
2935,13.0238
2936,9.4192
2937,18.9244
2938,16.9299
2939,16.0367
2940,10.4913
2941,13.5543
2942,10.2159
2943,12.9717
2944,8.014
2945,18.4512
2946,21.3426
2947,14.939
2948,17.5575
2949,8.0447
2950,19.958
2951,24.8026
2952,15.8681
2953,13.6155
2954,13.8623
2955,16.2606
2956,17.6723
2957,20.5544
2958,12.0981
2959,6.5052
2960,15.0622
2961,7.5585
2962,11.4605
2963,22.4599
2964,12.4908
2965,2.2127
2966,13.1933
2967,21.3097
2968,13.6945
2969,13.214
2970,16.5606
2971,12.0355
2972,17.4086
2973,6.1708
2974,11.7991
2975,17.5757
2976,15.072
2977,16.6608
2978,9.4514
2979,12.1904
2980,9.1716
2981,8.6763
2982,20.8841
2983,15.8238
2984,8.6102
2985,20.6975
2986,21.711
2987,12.5505
2988,11.106
2989,11.6271
2990,13.613
2991,16.7601
2992,12.3698
2993,4.7274
2994,22.9421
2995,9.506
2996,11.5282
2997,17.5935
2998,18.3979
2999,14.152
3000,18.0519
